Date,AAPL,MSFT,BRK-B,GE,AMZN,DB
2015-04-01,28.117660522460938,35.89359664916992,143.4499969482422,167.60903930664062,18.51300048828125,32.39530944824219
2015-04-02,28.359800338745117,35.51456069946289,143.55999755859375,168.28378295898438,18.612499237060547,32.762393951416016
2015-04-06,28.81918716430664,36.62521743774414,143.75999450683594,169.90318298339844,18.851999282836914,33.092777252197266
2015-04-07,28.515947341918945,36.60759735107422,143.05999755859375,168.8235626220703,18.720500946044922,32.88169860839844
2015-04-08,28.423158645629883,36.510623931884766,143.27999877929688,168.75611877441406,19.059999465942383,32.67061996459961
2015-04-09,28.640409469604492,36.56351852416992,143.64999389648438,173.6143798828125,19.177000045776367,32.41366195678711
2015-04-10,28.76261329650879,36.77506637573242,143.5,192.37254333496094,19.13249969482422,32.26683044433594
2015-04-13,28.70604133605957,36.810340881347656,143.4600067138672,186.43467712402344,19.118000030517578,32.10163497924805
2015-04-14,28.581575393676758,36.71336364746094,142.75,187.10943603515625,19.25550079345703,32.147525787353516
2015-04-15,28.690195083618164,37.25106430053711,142.7100067138672,185.28762817382812,19.172500610351562,32.30353546142578
2015-04-16,28.552154541015625,37.16292190551758,142.10000610351562,184.0730438232422,19.302000045776367,31.431711196899414
2015-04-17,28.230806350708008,36.686927795410156,140.6999969482422,183.87060546875,18.777999877929688,30.559877395629883
2015-04-20,28.875762939453125,37.82402801513672,142.08999633789062,182.31866455078125,19.475500106811523,30.65165138244629
2015-04-21,28.719615936279297,37.58602523803711,141.13999938964844,179.6196746826172,19.55900001525879,30.596590042114258
2015-04-22,29.10658836364746,37.89453887939453,141.99000549316406,181.57644653320312,19.489999771118164,31.15639877319336
2015-04-23,29.344200134277344,38.203067779541016,142.42999267578125,181.17164611816406,19.499500274658203,31.33993911743164
2015-04-24,29.482242584228516,42.196128845214844,142.08999633789062,180.8342742919922,22.2549991607666,31.440887451171875
2015-04-27,30.018571853637695,42.337162017822266,141.08999633789062,181.37400817871094,21.92799949645996,29.926660537719727
2015-04-28,29.54559898376465,43.33322525024414,142.52000427246094,182.993408203125,21.465499877929688,29.403562545776367
2015-04-29,29.111108779907227,43.245094299316406,142.41000366210938,182.79103088378906,21.4685001373291,29.119070053100586
2015-04-30,28.321332931518555,42.874874114990234,141.2100067138672,182.72354125976562,21.089000701904297,29.458621978759766
2015-05-01,29.1812686920166,42.89250183105469,143.36000061035156,184.27549743652344,21.14349937438965,29.63298988342285
2015-05-04,29.12468719482422,42.52228546142578,146.14999389648438,184.00558471679688,21.152000427246094,29.449445724487305
2015-05-05,28.46843147277832,41.95813751220703,144.55999755859375,181.6439208984375,21.059499740600586,28.917173385620117
2015-05-06,28.28964614868164,40.794586181640625,143.77999877929688,180.9016571044922,20.954999923706055,29.605457305908203
2015-05-07,28.46462631225586,41.16480255126953,145.30999755859375,182.45362854003906,21.3439998626709,29.412736892700195
2015-05-08,29.00092315673828,42.09035873413086,148.30999755859375,184.61285400390625,21.684499740600586,29.752290725708008
2015-05-11,28.705507278442383,41.755393981933594,146.1699981689453,181.6439208984375,21.642499923706055,29.669700622558594
2015-05-12,28.603246688842773,41.73777389526367,144.7899932861328,182.38612365722656,21.551000595092773,29.642166137695312
2015-05-13,28.635059356689453,41.98457717895508,144.25999450683594,183.6007080078125,21.3435001373291,29.981718063354492
2015-05-14,29.303157806396484,42.94538116455078,145.77999877929688,184.9502410888672,21.61400032043457,30.458932876586914
2015-05-15,29.26225471496582,42.575164794921875,145.25999450683594,184.00558471679688,21.299999237060547,30.60576629638672
2015-05-18,29.584945678710938,42.319549560546875,145.8300018310547,184.27549743652344,21.261999130249023,30.20197105407715
2015-05-19,29.55767250061035,42.213077545166016,146.5399932861328,184.5453643798828,21.085500717163086,30.146907806396484
2015-05-20,29.555400848388672,42.213077545166016,145.94000244140625,186.50213623046875,21.19300079345703,30.266210556030273
2015-05-21,29.857627868652344,42.07112503051758,145.27000427246094,187.04193115234375,21.581499099731445,30.302921295166016
2015-05-22,30.11896324157715,41.60977554321289,144.60000610351562,186.7720489501953,21.381500244140625,29.8067684173584
2015-05-26,29.45540428161621,41.334747314453125,143.6300048828125,185.69244384765625,21.273500442504883,28.799400329589844
2015-05-27,30.00534439086914,42.23969268798828,144.75,185.69244384765625,21.570999145507812,29.053598403930664
2015-05-28,29.946256637573242,42.09775161743164,144.74000549316406,186.43467712402344,21.328500747680664,28.94062042236328
2015-05-29,29.605388641357422,41.57428741455078,143.0,184.00558471679688,21.46150016784668,28.44164276123047
2015-06-01,29.664472579956055,41.902557373046875,143.35000610351562,184.0730438232422,21.54599952697754,28.12154769897461
2015-06-02,29.53268051147461,41.62752151489258,143.02999877929688,184.41041564941406,21.54949951171875,29.25130271911621
2015-06-03,29.56903839111328,41.56541061401367,143.19000244140625,185.7599334716797,21.829500198364258,29.674962997436523
2015-06-04,29.396331787109375,41.13069152832031,141.3699951171875,183.93809509277344,21.538999557495117,29.50550079345703
2015-06-05,29.23497772216797,40.93550491333008,140.75999450683594,184.14056396484375,21.34749984741211,28.837060928344727
2015-06-08,29.041826248168945,40.571746826171875,139.52000427246094,183.80316162109375,21.174999237060547,30.268089294433594
2015-06-09,28.955472946166992,40.500789642333984,139.6300048828125,184.41041564941406,21.27400016784668,29.401939392089844
2015-06-10,29.287254333496094,41.35249710083008,140.86000061035156,186.43467712402344,21.53849983215332,30.28691291809082
2015-06-11,29.221345901489258,41.201663970947266,141.36000061035156,185.6249542236328,21.648500442504883,30.41872215270996
2015-06-12,28.898662567138672,40.78468322753906,140.2899932861328,184.8153076171875,21.496000289916992,30.164525985717773
2015-06-15,28.84185791015625,40.34994888305664,139.39999389648438,183.6007080078125,21.183500289916992,29.50550079345703
2015-06-16,28.996379852294922,40.66047668457031,139.7100067138672,183.66824340820312,21.363000869750977,29.383108139038086
2015-06-17,28.928205490112305,40.78468322753906,139.97000122070312,184.00558471679688,21.390499114990234,29.35486602783203
2015-06-18,29.06000518798828,41.450077056884766,142.6699981689453,186.25119018554688,21.969499588012695,29.31720542907715
2015-06-19,28.76913070678711,40.90001678466797,140.9600067138672,185.3665771484375,21.746000289916992,28.488718032836914
2015-06-22,28.998655319213867,41.015357971191406,141.52999877929688,186.59141540527344,21.81450080871582,29.599647521972656
2015-06-23,28.866851806640625,40.731441497802734,141.3300018310547,187.47608947753906,22.29949951171875,29.627887725830078
2015-06-24,29.112274169921875,40.491912841796875,140.08999633789062,185.5026397705078,22.04199981689453,29.35486602783203
2015-06-25,28.97365379333496,40.500789642333984,139.4499969482422,184.0055694580078,22.0049991607666,29.81618309020996
2015-06-26,28.8032169342041,40.15476608276367,139.77999877929688,184.34580993652344,21.905000686645508,30.362234115600586
2015-06-29,28.298736572265625,39.36516189575195,136.50999450683594,181.28358459472656,21.493000030517578,28.338085174560547
2015-06-30,28.503257751464844,39.16997146606445,136.11000061035156,180.80723571777344,21.704500198364258,28.394573211669922
2015-07-01,28.76913070678711,39.43613815307617,137.52000427246094,181.41970825195312,21.86949920654297,29.326623916625977
2015-07-02,28.732770919799805,39.39177703857422,137.38999938964844,182.23629760742188,21.885499954223633,29.674962997436523
2015-07-06,28.63279151916504,39.38290023803711,136.88999938964844,179.03799438476562,21.802000045776367,28.403987884521484
2015-07-07,28.562339782714844,39.30305099487305,138.44000244140625,180.12673950195312,21.836000442504883,28.385156631469727
2015-07-08,27.85333824157715,39.24982833862305,136.89999389648438,176.1798858642578,21.485000610351562,27.792036056518555
2015-07-09,27.285226821899414,39.49824142456055,138.25,177.06454467773438,21.719499588012695,28.394573211669922
2015-07-10,28.01468276977539,39.57807922363281,139.72999572753906,178.76576232910156,22.175500869750977,30.04213523864746
2015-07-13,28.555522918701172,40.4031867980957,141.38999938964844,180.12673950195312,22.778499603271484,30.541109085083008
2015-07-14,28.544160842895508,40.47416305541992,141.1199951171875,181.41970825195312,23.278499603271484,30.738819122314453
2015-07-15,28.81912612915039,40.598365783691406,142.61000061035156,182.168212890625,23.059499740600586,30.81413459777832
2015-07-16,29.203170776367188,41.39685821533203,143.9199981689453,184.0055694580078,23.77400016784668,31.266036987304688
2015-07-17,29.45540428161621,41.36137008666992,143.8800048828125,185.3665771484375,24.15049934387207,31.11540412902832
2015-07-20,30.012163162231445,41.62752151489258,144.50999450683594,184.68606567382812,24.405000686645508,31.473161697387695
2015-07-21,29.712196350097656,41.9469108581543,143.60000610351562,182.71267700195312,24.399999618530273,31.444915771484375
2015-07-22,28.455537796020508,40.4031867980957,143.52000427246094,181.21551513671875,24.41349983215332,31.473161697387695
2015-07-23,28.44190788269043,40.908878326416016,142.17999267578125,178.6976776123047,24.108999252319336,31.849750518798828
2015-07-24,28.29191780090332,40.758060455322266,141.25,175.22718811035156,26.47100067138672,31.27545166015625
2015-07-27,27.89878273010254,40.234619140625,140.72000122070312,176.5881805419922,26.570499420166016,30.795305252075195
2015-07-28,28.037403106689453,40.22575378417969,143.22000122070312,177.60891723632812,26.30150032043457,31.29428482055664
2015-07-29,27.94878578186035,41.068580627441406,142.9199981689453,178.6976776123047,26.450000762939453,31.539058685302734
2015-07-30,27.807891845703125,41.59203338623047,142.85000610351562,177.74501037597656,26.83799934387207,32.71589660644531
2015-07-31,27.564741134643555,41.432334899902344,142.74000549316406,177.60891723632812,26.8075008392334,32.9700927734375
2015-08-03,26.914819717407227,41.529930114746094,142.3300018310547,176.0437774658203,26.75149917602539,32.838287353515625
2015-08-04,26.051292419433594,42.17759704589844,142.67999267578125,176.2479248046875,26.594999313354492,32.02862548828125
2015-08-05,26.224000930786133,42.213077545166016,143.5,177.60891723632812,26.850500106811523,32.0662841796875
2015-08-06,26.281063079833984,41.36137008666992,143.35000610351562,177.13259887695312,26.472999572753906,31.95330810546875
2015-08-07,26.370094299316406,41.46781539916992,143.5500030517578,175.4993896484375,26.131000518798828,31.79326057434082
2015-08-10,27.328840255737305,41.991275787353516,143.4199981689453,178.56161499023438,26.200000762939453,32.047454833984375
2015-08-11,25.906700134277344,41.175045013427734,142.8000030517578,174.95497131347656,26.37299919128418,31.557891845703125
2015-08-12,26.30617904663086,41.46781539916992,141.60000610351562,175.97576904296875,26.295499801635742,30.955354690551758
2015-08-13,26.28563117980957,41.45895004272461,141.9499969482422,175.4993896484375,26.482999801635742,30.82355308532715
2015-08-14,26.47052764892578,41.698509216308594,142.57000732421875,177.47279357910156,26.576000213623047,30.512866973876953
2015-08-17,26.74445915222168,41.98240661621094,142.32000732421875,178.35748291015625,26.76099967956543,30.258670806884766
2015-08-18,26.59380340576172,42.21460723876953,141.36000061035156,177.40476989746094,26.750999450683594,29.92915916442871
2015-08-19,26.253673553466797,41.625186920166016,140.47000122070312,175.09112548828125,26.645999908447266,29.637304306030273
2015-08-20,25.71494483947754,40.77679443359375,138.38999938964844,171.41639709472656,25.788999557495117,28.667598724365234
2015-08-21,24.142148971557617,38.46377944946289,134.22000122070312,167.3334503173828,24.723499298095703,27.97091293334961
2015-08-24,23.53951072692871,37.22242736816406,129.57000732421875,162.43392944335938,23.168500900268555,26.74700927734375
2015-08-25,23.681032180786133,36.141849517822266,127.73999786376953,158.3509521484375,23.318500518798828,27.311887741088867
2015-08-26,25.039262771606445,38.142269134521484,132.61000061035156,163.38662719726562,25.03849983215332,28.05564308166504
2015-08-27,25.776580810546875,39.205020904541016,136.22999572753906,170.19154357910156,25.918500900268555,28.300424575805664
2015-08-28,25.861045837402344,39.2318000793457,135.74000549316406,171.21226501464844,25.90049934387207,27.93325424194336
2015-08-31,25.740060806274414,38.86564636230469,134.0399932861328,168.89865112304688,25.644500732421875,27.773204803466797
2015-09-01,24.58956527709961,37.347450256347656,130.41000366210938,162.50196838378906,24.82699966430664,26.98237419128418
2015-09-02,25.64418601989746,38.72276306152344,132.22000122070312,167.19735717773438,25.52750015258789,27.302473068237305
2015-09-03,25.194482803344727,38.84779357910156,132.14999389648438,166.78909301757812,25.236000061035156,27.547252655029297
2015-09-04,24.943382263183594,38.05296325683594,129.63999938964844,163.31857299804688,24.950000762939453,26.652862548828125
2015-09-08,25.637331008911133,39.196075439453125,132.89999389648438,169.851318359375,25.87700080871582,27.763790130615234
2015-09-09,25.144269943237305,38.46377944946289,130.58999633789062,167.06130981445312,25.844499588012695,27.274229049682617
2015-09-10,25.696685791015625,38.660247802734375,130.66000366210938,167.94593811035156,26.11199951171875,27.528425216674805
2015-09-11,26.071054458618164,38.829925537109375,131.3699951171875,169.7832489013672,26.472000122070312,27.509593963623047
2015-09-14,26.322154998779297,38.436973571777344,130.89999389648438,168.558349609375,26.069000244140625,27.434276580810547
2015-09-15,26.543581008911133,39.27645492553711,132.25999450683594,172.16497802734375,26.118499755859375,27.89559555053711
2015-09-16,26.573259353637695,39.56222915649414,132.5800018310547,176.4520721435547,26.36949920654297,27.735546112060547
2015-09-17,26.004858016967773,39.51759338378906,131.47000122070312,174.04904174804688,26.943500518798828,28.05564308166504
2015-09-18,25.897565841674805,38.829925537109375,129.10000610351562,170.2728271484375,27.01300048828125,26.78466796875
2015-09-21,26.299327850341797,39.39255142211914,130.97999572753906,172.263916015625,27.41950035095215,26.841154098510742
2015-09-22,25.88615608215332,39.205020904541016,129.3000030517578,172.40127563476562,26.920000076293945,25.993837356567383
2015-09-23,26.096162796020508,39.17821502685547,129.16000366210938,172.60720825195312,26.803499221801758,25.739641189575195
2015-09-24,26.25139045715332,39.21393966674805,128.8300018310547,171.02804565429688,26.6875,25.8055419921875
2015-09-25,26.18519401550293,39.24074172973633,129.63999938964844,171.0967559814453,26.212499618530273,25.8055419921875
2015-09-28,25.667011260986328,38.660247802734375,128.6199951171875,166.90858459472656,25.202999114990234,24.6757869720459
2015-09-29,24.895448684692383,38.79420852661133,128.80999755859375,168.69369506835938,24.803499221801758,24.986469268798828
2015-09-30,25.17850685119629,39.52650833129883,130.39999389648438,173.156494140625,25.594499588012695,25.38188362121582
2015-10-01,25.014148712158203,39.839073181152344,129.8800048828125,172.9504852294922,26.035999298095703,24.967641830444336
2015-10-02,25.19676971435547,40.6964111328125,129.8300018310547,174.8729705810547,26.62700080871582,25.551347732543945
2015-10-05,25.288076400756836,41.64304733276367,132.3800048828125,184.14183044433594,27.18400001525879,26.54930305480957
2015-10-06,25.4090633392334,41.75020980834961,131.19000244140625,187.3688201904297,26.874000549316406,26.737592697143555
2015-10-07,25.288076400756836,41.79486083984375,132.67999267578125,190.66441345214844,27.097000122070312,27.104764938354492
2015-10-08,24.99588966369629,42.37534713745117,133.75,192.4495391845703,26.658000946044922,26.728178024291992
2015-10-09,25.593969345092773,42.071712493896484,133.02999877929688,192.72413635253906,26.989999771118164,27.62257194519043
2015-10-12,25.47525978088379,41.97348403930664,133.39999389648438,192.86148071289062,27.50950050354004,27.434276580810547
2015-10-13,25.51862907409668,41.875247955322266,132.19000244140625,191.3509521484375,27.44499969482422,27.095352172851562
2015-10-14,25.157960891723633,41.68770217895508,131.17999267578125,189.49717712402344,27.241500854492188,27.20832633972168
2015-10-15,25.53461456298828,41.98240280151367,133.8000030517578,192.4495391845703,28.121999740600586,27.575498580932617
2015-10-16,25.347427368164062,42.42892074584961,133.80999755859375,198.9720458984375,28.538000106811523,27.848522186279297
2015-10-19,25.504934310913086,42.52716827392578,133.6199951171875,199.04071044921875,28.657499313354492,28.526376724243164
2015-10-20,25.970613479614258,42.66111755371094,134.16000366210938,197.598876953125,28.04400062561035,28.356916427612305
2015-10-21,25.968332290649414,42.15208053588867,133.22000122070312,198.07949829101562,27.78849983215332,28.05564308166504
2015-10-22,26.365528106689453,42.89331817626953,137.2899932861328,203.091552734375,28.195499420166016,28.535791397094727
2015-10-23,27.182741165161133,47.215694427490234,137.77999877929688,202.61094665527344,29.951499938964844,28.950037002563477
2015-10-26,26.3153018951416,48.4481086730957,137.0,202.88560485839844,30.430500030517578,28.573450088500977
2015-10-27,26.148670196533203,47.94798278808594,135.6300048828125,202.26768493652344,30.550500869750977,28.432231903076172
2015-10-28,27.22611427307129,48.20698165893555,138.16000366210938,201.78704833984375,30.854999542236328,28.535791397094727
2015-10-29,27.513736724853516,47.65328598022461,137.88999938964844,201.4437713623047,31.327499389648438,26.2574462890625
2015-10-30,27.278615951538086,47.01028823852539,136.02000427246094,198.56007385253906,31.295000076293945,26.31393814086914
2015-11-02,27.66211700439453,47.5461311340332,138.39999389648438,201.855712890625,31.417499542236328,26.869400024414062
2015-11-03,27.979413986206055,48.35879898071289,137.94000244140625,203.1602020263672,31.265499114990234,26.709352493286133
2015-11-04,27.849300384521484,48.58207321166992,137.42999267578125,202.81692504882812,32.04750061035156,26.116226196289062
2015-11-05,27.72092056274414,48.564205169677734,136.57000732421875,203.50350952148438,32.782501220703125,25.90910530090332
2015-11-06,27.753013610839844,49.04644775390625,136.3300018310547,205.42593383789062,32.96849822998047,26.069154739379883
2015-11-09,27.640676498413086,48.36772155761719,134.0,204.2587432861328,32.77450180053711,25.654911041259766
2015-11-10,26.769533157348633,47.78723907470703,134.72999572753906,206.79910278320312,32.98400115966797,25.193592071533203
2015-11-11,26.618227005004883,47.91228485107422,134.9600067138672,210.57533264160156,33.662498474121094,24.977054595947266
2015-11-12,26.528818130493164,47.6175651550293,132.77999877929688,207.07374572753906,33.279998779296875,24.487491607666016
2015-11-13,25.753955841064453,47.188899993896484,131.9600067138672,207.8976593017578,32.11750030517578,24.016761779785156
2015-11-16,26.17577362060547,48.019447326660156,133.3000030517578,208.44691467285156,32.390499114990234,24.101491928100586
2015-11-17,26.063444137573242,47.62384796142578,133.08999633789062,208.17233276367188,32.165000915527344,23.932029724121094
2015-11-18,26.888744354248047,48.4150276184082,136.22000122070312,209.54544067382812,33.176998138427734,24.60988426208496
2015-11-19,27.230323791503906,48.49595642089844,136.6300048828125,207.82901000976562,33.063499450683594,24.9017391204834
2015-11-20,27.34953498840332,48.72072219848633,136.6300048828125,210.5066375732422,33.42250061035156,24.365102767944336
2015-11-23,26.99419593811035,48.72072219848633,135.99000549316406,210.0260467529297,33.949501037597656,23.96027374267578
2015-11-24,27.253246307373047,48.77466583251953,135.5399932861328,210.5066375732422,33.557498931884766,23.83788299560547
2015-11-25,27.05838394165039,48.27116775512695,135.1300048828125,208.44691467285156,33.766998291015625,23.89436912536621
2015-11-27,27.007951736450195,48.48696517944336,134.6300048828125,208.44691467285156,33.66299819946289,23.884958267211914
2015-11-30,27.120283126831055,48.864566802978516,134.08999633789062,205.56324768066406,33.2400016784668,24.186227798461914
2015-12-01,26.900203704833984,49.64675521850586,136.42999267578125,207.1424102783203,33.952999114990234,24.64754295349121
2015-12-02,26.65719985961914,49.63777160644531,135.27000427246094,205.7692413330078,33.800498962402344,23.9226131439209
2015-12-03,26.409605026245117,48.729713439941406,132.66000366210938,206.18121337890625,33.3125,23.866127014160156
2015-12-04,27.287639617919922,50.26712417602539,136.47999572753906,209.33949279785156,33.63199996948242,23.99793243408203
2015-12-07,27.115697860717773,50.17721939086914,135.60000610351562,208.5155792236328,33.49150085449219,23.753150939941406
2015-12-08,27.104236602783203,50.15922927856445,133.36000061035156,207.2797393798828,33.86650085449219,22.990564346313477
2015-12-09,26.505895614624023,49.43098068237305,131.7100067138672,209.20213317871094,33.239498138427734,23.009395599365234
2015-12-10,26.631980895996094,49.691715240478516,131.7100067138672,210.43804931640625,33.11600112915039,22.86817741394043
2015-12-11,25.946521759033203,48.60383987426758,130.30999755859375,207.7603302001953,32.00749969482422,21.823148727416992
2015-12-14,25.78605079650879,49.574825286865234,132.02000427246094,207.7603302001953,32.89550018310547,21.776073455810547
2015-12-15,25.32984161376953,49.6287841796875,134.8800048828125,208.17233276367188,32.93199920654297,22.002029418945312
2015-12-16,25.52470588684082,50.464927673339844,135.8800048828125,212.7037811279297,33.78850173950195,22.453929901123047
2015-12-17,24.98367691040039,50.07832336425781,133.97000122070312,211.32028198242188,33.532501220703125,22.237394332885742
2015-12-18,24.30738639831543,48.66677474975586,129.52999877929688,209.45263671875,33.207000732421875,21.96436882019043
2015-12-21,24.605411529541016,49.296119689941406,131.19000244140625,210.28271484375,33.22549819946289,22.265636444091797
2015-12-22,24.582489013671875,49.76364517211914,133.13999938964844,210.90528869628906,33.157501220703125,22.4068546295166
2015-12-23,24.898853302001953,50.18620300292969,134.14999389648438,214.08717346191406,33.185001373291016,23.028223037719727
2015-12-24,24.765884399414062,50.05134201049805,133.88999938964844,213.25711059570312,33.13949966430664,23.065881729125977
2015-12-28,24.488492965698242,50.3030891418457,133.1199951171875,213.74131774902344,33.7599983215332,23.028223037719727
2015-12-29,24.92865753173828,50.8425178527832,134.13999938964844,216.369873046875,34.69850158691406,23.414226531982422
2015-12-30,24.60311508178711,50.62675094604492,133.25999450683594,214.77890014648438,34.45349884033203,23.03763771057129
2015-12-31,24.1308650970459,49.88051986694336,132.0399932861328,215.47064208984375,33.794498443603516,22.736370086669922
2016-01-04,24.15149688720703,49.26914978027344,130.75,212.4270477294922,31.84950065612793,22.11500358581543
2016-01-05,23.546276092529297,49.493919372558594,131.25,212.63449096679688,31.68950080871582,22.105588912963867
