Date,Close
2015-09-11,2.183000087738037
2015-09-14,2.180000066757202
2015-09-15,2.2809998989105225
2015-09-16,2.302999973297119
2015-09-17,2.2170000076293945
2015-09-18,2.130000114440918
2015-09-21,2.2139999866485596
2015-09-22,2.125
2015-09-23,2.1440000534057617
2015-09-24,2.119999885559082
2015-09-25,2.1679999828338623
2015-09-28,2.0950000286102295
2015-09-29,2.053999900817871
2015-09-30,2.059999942779541
2015-10-01,2.0420000553131104
2015-10-02,1.9889999628067017
2015-10-05,2.055999994277954
2015-10-06,2.0350000858306885
2015-10-07,2.062000036239624
2015-10-08,2.1080000400543213
2015-10-09,2.0989999771118164
2015-10-12,2.0899999141693115
2015-10-13,2.055000066757202
2015-10-14,1.9809999465942383
2015-10-15,2.0230000019073486
2015-10-16,2.0230000019073486
2015-10-19,2.0280001163482666
2015-10-20,2.071000099182129
2015-10-21,2.0299999713897705
2015-10-22,2.0250000953674316
2015-10-23,2.0829999446868896
2015-10-26,2.058000087738037
2015-10-27,2.0280001163482666
2015-10-28,2.0920000076293945
2015-10-29,2.1730000972747803
2015-10-30,2.1510000228881836
2015-11-02,2.187000036239624
2015-11-03,2.2200000286102295
2015-11-04,2.2300000190734863
2015-11-05,2.244999885559082
2015-11-06,2.3329999446868896
2015-11-09,2.3420000076293945
2015-11-10,2.322000026702881
2015-11-11,2.3380000591278076
2015-11-12,2.319000005722046
2015-11-13,2.2799999713897705
2015-11-16,2.2730000019073486
2015-11-17,2.260999917984009
2015-11-18,2.2690000534057617
2015-11-19,2.247999906539917
2015-11-20,2.26200008392334
2015-11-23,2.25
2015-11-24,2.243000030517578
2015-11-25,2.2320001125335693
2015-11-27,2.2249999046325684
2015-11-30,2.2179999351501465
2015-12-01,2.1549999713897705
2015-12-02,2.177999973297119
2015-12-03,2.3299999237060547
2015-12-04,2.2750000953674316
2015-12-07,2.2249999046325684
2015-12-08,2.23799991607666
2015-12-09,2.2079999446868896
2015-12-10,2.239000082015991
2015-12-11,2.1389999389648438
2015-12-14,2.2249999046325684
2015-12-15,2.2679998874664307
2015-12-16,2.2869999408721924
2015-12-17,2.23799991607666
2015-12-18,2.1989998817443848
2015-12-21,2.197000026702881
2015-12-22,2.239000082015991
2015-12-23,2.2639999389648438
2015-12-24,2.243000030517578
2015-12-28,2.2249999046325684
2015-12-29,2.306999921798706
2015-12-30,2.302999973297119
2015-12-31,2.2690000534057617
2016-01-04,2.244999885559082
2016-01-05,2.247999906539917
2016-01-06,2.177000045776367
2016-01-07,2.1530001163482666
2016-01-08,2.130000114440918
2016-01-11,2.1579999923706055
2016-01-12,2.1019999980926514
2016-01-13,2.065999984741211
2016-01-14,2.0980000495910645
2016-01-15,2.0329999923706055
2016-01-19,2.0350000858306885
2016-01-20,1.9839999675750732
2016-01-21,2.0190000534057617
2016-01-22,2.0480000972747803
2016-01-25,2.0220000743865967
2016-01-26,1.99399995803833
2016-01-27,2.000999927520752
2016-01-28,1.9850000143051147
2016-01-29,1.930999994277954
2016-02-01,1.965999960899353
2016-02-02,1.8639999628067017
2016-02-03,1.88100004196167
2016-02-04,1.8639999628067017
2016-02-05,1.8480000495910645
2016-02-08,1.7350000143051147
2016-02-09,1.7289999723434448
2016-02-10,1.7050000429153442
2016-02-11,1.6440000534057617
2016-02-12,1.7480000257492065
2016-02-16,1.777999997138977
2016-02-17,1.819000005722046
2016-02-18,1.7589999437332153
2016-02-19,1.7480000257492065
2016-02-22,1.7660000324249268
2016-02-23,1.7450000047683716
2016-02-24,1.7419999837875366
2016-02-25,1.6970000267028809
2016-02-26,1.7619999647140503
2016-02-29,1.7400000095367432
2016-03-01,1.8339999914169312
2016-03-02,1.8480000495910645
2016-03-03,1.8300000429153442
2016-03-04,1.8830000162124634
2016-03-07,1.9019999504089355
2016-03-08,1.8320000171661377
2016-03-09,1.8919999599456787
2016-03-10,1.9290000200271606
2016-03-11,1.9769999980926514
2016-03-14,1.9630000591278076
2016-03-15,1.9589999914169312
2016-03-16,1.937999963760376
2016-03-17,1.902999997138977
2016-03-18,1.871000051498413
2016-03-21,1.9229999780654907
2016-03-22,1.934999942779541
2016-03-23,1.875
2016-03-24,1.899999976158142
2016-03-28,1.8700000047683716
2016-03-29,1.8140000104904175
2016-03-30,1.8300000429153442
2016-03-31,1.7860000133514404
2016-04-01,1.7920000553131104
2016-04-04,1.7790000438690186
2016-04-05,1.7269999980926514
2016-04-06,1.7549999952316284
2016-04-07,1.690999984741211
2016-04-08,1.7200000286102295
2016-04-11,1.7239999771118164
2016-04-12,1.781000018119812
2016-04-13,1.7619999647140503
2016-04-14,1.781000018119812
2016-04-15,1.7519999742507935
2016-04-18,1.7730000019073486
2016-04-19,1.7829999923706055
2016-04-20,1.8539999723434448
2016-04-21,1.8700000047683716
2016-04-22,1.8880000114440918
2016-04-25,1.9019999504089355
2016-04-26,1.930999994277954
2016-04-27,1.8600000143051147
2016-04-28,1.8380000591278076
2016-04-29,1.819000005722046
2016-05-02,1.8650000095367432
2016-05-03,1.7999999523162842
2016-05-04,1.784000039100647
2016-05-05,1.746999979019165
2016-05-06,1.7790000438690186
2016-05-09,1.7599999904632568
2016-05-10,1.7599999904632568
2016-05-11,1.7369999885559082
2016-05-12,1.7569999694824219
2016-05-13,1.7050000429153442
2016-05-16,1.753000020980835
2016-05-17,1.7589999437332153
2016-05-18,1.8799999952316284
2016-05-19,1.8450000286102295
2016-05-20,1.8489999771118164
2016-05-23,1.8380000591278076
2016-05-24,1.8589999675750732
2016-05-25,1.8700000047683716
2016-05-26,1.8229999542236328
2016-05-27,1.8509999513626099
2016-05-31,1.8339999914169312
2016-06-01,1.8459999561309814
2016-06-02,1.8109999895095825
2016-06-03,1.7039999961853027
2016-06-06,1.7230000495910645
2016-06-07,1.7130000591278076
2016-06-08,1.7059999704360962
2016-06-09,1.6799999475479126
2016-06-10,1.6390000581741333
2016-06-13,1.6160000562667847
2016-06-14,1.6109999418258667
2016-06-15,1.5959999561309814
2016-06-16,1.5640000104904175
2016-06-17,1.6180000305175781
2016-06-20,1.6699999570846558
2016-06-21,1.6970000267028809
2016-06-22,1.684999942779541
2016-06-23,1.7389999628067017
2016-06-24,1.5789999961853027
2016-06-27,1.4600000381469727
2016-06-28,1.4609999656677246
2016-06-29,1.4769999980926514
2016-06-30,1.4880000352859497
2016-07-01,1.4559999704360962
2016-07-05,1.3669999837875366
2016-07-06,1.3849999904632568
2016-07-07,1.3869999647140503
2016-07-08,1.3660000562667847
2016-07-11,1.434000015258789
2016-07-12,1.5130000114440918
2016-07-13,1.468000054359436
2016-07-14,1.531000018119812
2016-07-15,1.593999981880188
2016-07-18,1.5870000123977661
2016-07-19,1.5579999685287476
2016-07-20,1.5800000429153442
2016-07-21,1.565000057220459
2016-07-22,1.5700000524520874
2016-07-25,1.5709999799728394
2016-07-26,1.562999963760376
2016-07-27,1.5149999856948853
2016-07-28,1.5110000371932983
2016-07-29,1.4579999446868896
2016-08-01,1.496000051498413
2016-08-02,1.5369999408721924
2016-08-03,1.5420000553131104
2016-08-04,1.503000020980835
2016-08-05,1.5820000171661377
2016-08-08,1.5829999446868896
2016-08-09,1.5449999570846558
2016-08-10,1.5089999437332153
2016-08-11,1.5729999542236328
2016-08-12,1.5149999856948853
2016-08-15,1.5529999732971191
2016-08-16,1.5759999752044678
2016-08-17,1.5609999895095825
2016-08-18,1.5360000133514404
2016-08-19,1.5779999494552612
2016-08-22,1.5390000343322754
2016-08-23,1.5529999732971191
2016-08-24,1.559000015258789
2016-08-25,1.5770000219345093
2016-08-26,1.6349999904632568
2016-08-29,1.565999984741211
2016-08-30,1.5700000524520874
2016-08-31,1.5679999589920044
2016-09-01,1.5700000524520874
2016-09-02,1.5959999561309814
2016-09-06,1.5429999828338623
2016-09-07,1.5410000085830688
2016-09-08,1.6160000562667847
2016-09-09,1.6720000505447388
2016-09-12,1.6720000505447388
2016-09-13,1.7339999675750732
2016-09-14,1.6890000104904175
2016-09-15,1.7029999494552612
2016-09-16,1.7009999752044678
2016-09-19,1.6959999799728394
2016-09-20,1.687999963760376
2016-09-21,1.6679999828338623
2016-09-22,1.6319999694824219
2016-09-23,1.6150000095367432
2016-09-26,1.5889999866485596
2016-09-27,1.555999994277954
2016-09-28,1.5670000314712524
2016-09-29,1.5570000410079956
2016-09-30,1.6080000400543213
2016-10-03,1.621999979019165
2016-10-04,1.6829999685287476
2016-10-05,1.715999960899353
2016-10-06,1.7419999837875366
2016-10-07,1.7359999418258667
2016-10-11,1.7589999437332153
2016-10-12,1.777999997138977
2016-10-13,1.7380000352859497
2016-10-14,1.7940000295639038
2016-10-17,1.7660000324249268
2016-10-18,1.7489999532699585
2016-10-19,1.7519999742507935
2016-10-20,1.746999979019165
2016-10-21,1.7400000095367432
2016-10-24,1.7630000114440918
2016-10-25,1.7580000162124634
2016-10-26,1.7899999618530273
2016-10-27,1.843000054359436
2016-10-28,1.8450000286102295
2016-10-31,1.8339999914169312
2016-11-01,1.8200000524520874
2016-11-02,1.7990000247955322
2016-11-03,1.812000036239624
2016-11-04,1.7829999923706055
2016-11-07,1.8279999494552612
2016-11-08,1.8619999885559082
2016-11-09,2.072000026702881
2016-11-10,2.117000102996826
2016-11-14,2.2219998836517334
2016-11-15,2.23799991607666
2016-11-16,2.2230000495910645
2016-11-17,2.2760000228881836
2016-11-18,2.3350000381469727
2016-11-21,2.3389999866485596
2016-11-22,2.321000099182129
2016-11-23,2.3570001125335693
2016-11-25,2.371999979019165
2016-11-28,2.319999933242798
2016-11-29,2.302000045776367
2016-11-30,2.368000030517578
2016-12-01,2.440999984741211
2016-12-02,2.390000104904175
2016-12-05,2.38700008392334
2016-12-06,2.3959999084472656
2016-12-07,2.3469998836517334
2016-12-08,2.38700008392334
2016-12-09,2.4639999866485596
2016-12-12,2.4790000915527344
2016-12-13,2.4809999465942383
2016-12-14,2.5250000953674316
2016-12-15,2.5799999237060547
2016-12-16,2.5969998836517334
2016-12-19,2.5420000553131104
2016-12-20,2.568000078201294
2016-12-21,2.5460000038146973
2016-12-22,2.552999973297119
2016-12-23,2.5429999828338623
2016-12-27,2.562999963760376
2016-12-28,2.50600004196167
2016-12-29,2.4769999980926514
2016-12-30,2.446000099182129
2017-01-03,2.450000047683716
2017-01-04,2.4519999027252197
2017-01-05,2.368000030517578
2017-01-06,2.4179999828338623
2017-01-09,2.375999927520752
2017-01-10,2.378999948501587
2017-01-11,2.369999885559082
2017-01-12,2.3610000610351562
2017-01-13,2.380000114440918
2017-01-17,2.3269999027252197
2017-01-18,2.3889999389648438
2017-01-19,2.4590001106262207
2017-01-20,2.4670000076293945
2017-01-23,2.4030001163482666
2017-01-24,2.4709999561309814
2017-01-25,2.5230000019073486
2017-01-26,2.507999897003174
2017-01-27,2.4809999465942383
2017-01-30,2.4830000400543213
2017-01-31,2.4509999752044678
2017-02-01,2.4739999771118164
2017-02-02,2.4700000286102295
2017-02-03,2.490999937057495
2017-02-06,2.4130001068115234
2017-02-07,2.3889999389648438
2017-02-08,2.3510000705718994
2017-02-09,2.3949999809265137
2017-02-10,2.4089999198913574
2017-02-13,2.434000015258789
2017-02-14,2.4700000286102295
2017-02-15,2.502000093460083
2017-02-16,2.450000047683716
2017-02-17,2.424999952316284
2017-02-21,2.427000045776367
2017-02-22,2.4179999828338623
2017-02-23,2.388000011444092
2017-02-24,2.316999912261963
2017-02-27,2.36899995803833
2017-02-28,2.3580000400543213
2017-03-01,2.4630000591278076
2017-03-02,2.489000082015991
2017-03-03,2.492000102996826
2017-03-06,2.49399995803833
2017-03-07,2.510999917984009
2017-03-08,2.552000045776367
2017-03-09,2.5980000495910645
2017-03-10,2.5820000171661377
2017-03-13,2.6080000400543213
2017-03-14,2.5950000286102295
2017-03-15,2.507999897003174
2017-03-16,2.5220000743865967
2017-03-17,2.500999927520752
2017-03-20,2.4730000495910645
2017-03-21,2.436000108718872
2017-03-22,2.3959999084472656
2017-03-23,2.4179999828338623
2017-03-24,2.4000000953674316
2017-03-27,2.372999906539917
2017-03-28,2.4089999198913574
2017-03-29,2.385999917984009
2017-03-30,2.4159998893737793
2017-03-31,2.3959999084472656
2017-04-03,2.3499999046325684
2017-04-04,2.3499999046325684
2017-04-05,2.3570001125335693
2017-04-06,2.3429999351501465
2017-04-07,2.372999906539917
2017-04-10,2.3610000610351562
2017-04-11,2.2980000972747803
2017-04-12,2.2960000038146973
2017-04-13,2.2320001125335693
2017-04-17,2.252000093460083
2017-04-18,2.178999900817871
2017-04-19,2.2019999027252197
2017-04-20,2.240999937057495
2017-04-21,2.236999988555908
2017-04-24,2.2730000019073486
2017-04-25,2.3269999027252197
2017-04-26,2.311000108718872
2017-04-27,2.2960000038146973
2017-04-28,2.2820000648498535
2017-05-01,2.325000047683716
2017-05-02,2.2960000038146973
2017-05-03,2.309000015258789
2017-05-04,2.3559999465942383
2017-05-05,2.3519999980926514
2017-05-08,2.375999927520752
2017-05-09,2.4070000648498535
2017-05-10,2.4140000343322754
2017-05-11,2.4000000953674316
2017-05-12,2.3350000381469727
2017-05-15,2.3380000591278076
2017-05-16,2.3289999961853027
2017-05-17,2.2160000801086426
2017-05-18,2.2330000400543213
2017-05-19,2.244999885559082
2017-05-22,2.253999948501587
2017-05-23,2.2850000858306885
2017-05-24,2.2660000324249268
2017-05-25,2.255000114440918
2017-05-26,2.25
2017-05-30,2.2170000076293945
2017-05-31,2.196000099182129
2017-06-01,2.2170000076293945
2017-06-02,2.1589999198913574
2017-06-05,2.181999921798706
2017-06-06,2.1470000743865967
2017-06-07,2.177999973297119
2017-06-08,2.194000005722046
2017-06-09,2.1989998817443848
2017-06-12,2.2130000591278076
2017-06-13,2.2070000171661377
2017-06-14,2.138000011444092
2017-06-15,2.1619999408721924
2017-06-16,2.1570000648498535
2017-06-19,2.190000057220459
2017-06-20,2.1530001163482666
2017-06-21,2.1549999713897705
2017-06-22,2.1530001163482666
2017-06-23,2.1440000534057617
2017-06-26,2.13700008392334
2017-06-27,2.197999954223633
2017-06-28,2.2209999561309814
2017-06-29,2.2669999599456787
2017-06-30,2.302000045776367
2017-07-03,2.3459999561309814
2017-07-05,2.3340001106262207
2017-07-06,2.369999885559082
2017-07-07,2.3929998874664307
2017-07-10,2.371000051498413
2017-07-11,2.361999988555908
2017-07-12,2.3269999027252197
2017-07-13,2.3480000495910645
2017-07-14,2.319000005722046
2017-07-17,2.309000015258789
2017-07-18,2.263000011444092
2017-07-19,2.2679998874664307
2017-07-20,2.2660000324249268
2017-07-21,2.2320001125335693
2017-07-24,2.253999948501587
2017-07-25,2.3259999752044678
2017-07-26,2.2820000648498535
2017-07-27,2.309999942779541
2017-07-28,2.2890000343322754
2017-07-31,2.2920000553131104
2017-08-01,2.250999927520752
2017-08-02,2.26200008392334
2017-08-03,2.2279999256134033
2017-08-04,2.2669999599456787
2017-08-07,2.256999969482422
2017-08-08,2.2829999923706055
2017-08-09,2.240999937057495
2017-08-10,2.2119998931884766
2017-08-11,2.188999891281128
2017-08-14,2.2190001010894775
2017-08-15,2.2660000324249268
2017-08-16,2.2260000705718994
2017-08-17,2.1989998817443848
2017-08-18,2.194000005722046
2017-08-21,2.180000066757202
2017-08-22,2.2149999141693115
2017-08-23,2.1710000038146973
2017-08-24,2.194000005722046
2017-08-25,2.1689999103546143
2017-08-28,2.1589999198913574
2017-08-29,2.135999917984009
2017-08-30,2.1429998874664307
2017-08-31,2.121000051498413
2017-09-01,2.1570000648498535
2017-09-05,2.069999933242798
2017-09-06,2.1080000400543213
2017-09-07,2.061000108718872
2017-09-08,2.061000108718872
2017-09-11,2.125
2017-09-12,2.1710000038146973
2017-09-13,2.194999933242798
2017-09-14,2.197000026702881
2017-09-15,2.2019999027252197
2017-09-18,2.2290000915527344
2017-09-19,2.243000030517578
2017-09-20,2.2769999504089355
2017-09-21,2.2780001163482666
2017-09-22,2.26200008392334
2017-09-25,2.2200000286102295
2017-09-26,2.2290000915527344
2017-09-27,2.309000015258789
2017-09-28,2.309000015258789
2017-09-29,2.3259999752044678
2017-10-02,2.3369998931884766
2017-10-03,2.3340001106262207
2017-10-04,2.3299999237060547
2017-10-05,2.3499999046325684
2017-10-06,2.369999885559082
2017-10-09,2.3610000610351562
2017-10-10,2.3450000286102295
2017-10-11,2.3450000286102295
2017-10-12,2.322999954223633
2017-10-13,2.2799999713897705
2017-10-16,2.306999921798706
2017-10-17,2.2980000972747803
2017-10-18,2.3389999866485596
2017-10-19,2.321000099182129
2017-10-20,2.38100004196167
2017-10-23,2.375999927520752
2017-10-24,2.4059998989105225
2017-10-25,2.444000005722046
2017-10-26,2.4519999027252197
2017-10-27,2.427999973297119
2017-10-30,2.369999885559082
2017-10-31,2.375999927520752
2017-11-01,2.375999927520752
2017-11-02,2.3469998836517334
2017-11-03,2.3429999351501465
2017-11-06,2.319999933242798
2017-11-07,2.306999921798706
2017-11-08,2.325000047683716
2017-11-09,2.3310000896453857
2017-11-10,2.4000000953674316
2017-11-13,2.4000000953674316
2017-11-14,2.38100004196167
2017-11-15,2.3350000381469727
2017-11-16,2.3610000610351562
2017-11-17,2.3540000915527344
2017-11-20,2.371999979019165
2017-11-21,2.36299991607666
2017-11-22,2.322000026702881
2017-11-24,2.3399999141693115
2017-11-27,2.328000068664551
2017-11-28,2.3380000591278076
2017-11-29,2.375999927520752
2017-11-30,2.4170000553131104
2017-12-01,2.361999988555908
2017-12-04,2.378999948501587
2017-12-05,2.3559999465942383
2017-12-06,2.3299999237060547
2017-12-07,2.375999927520752
2017-12-08,2.382999897003174
2017-12-11,2.384999990463257
2017-12-12,2.4030001163482666
2017-12-13,2.3489999771118164
2017-12-14,2.3459999561309814
2017-12-15,2.3550000190734863
2017-12-18,2.3919999599456787
2017-12-19,2.4630000591278076
2017-12-20,2.496999979019165
2017-12-21,2.4809999465942383
2017-12-22,2.484999895095825
2017-12-26,2.4670000076293945
2017-12-27,2.4140000343322754
2017-12-28,2.431999921798706
2017-12-29,2.4049999713897705
2018-01-02,2.4649999141693115
2018-01-03,2.447000026702881
2018-01-04,2.453000068664551
2018-01-05,2.4760000705718994
2018-01-08,2.4800000190734863
2018-01-09,2.5460000038146973
2018-01-10,2.549999952316284
2018-01-11,2.5309998989105225
2018-01-12,2.552000045776367
2018-01-16,2.5439999103546143
2018-01-17,2.578000068664551
2018-01-18,2.6110000610351562
2018-01-19,2.63700008392334
2018-01-22,2.6649999618530273
2018-01-23,2.624000072479248
2018-01-24,2.6540000438690186
2018-01-25,2.621000051498413
2018-01-26,2.6619999408721924
2018-01-29,2.6989998817443848
2018-01-30,2.7260000705718994
2018-01-31,2.7200000286102295
2018-02-01,2.7730000019073486
2018-02-02,2.8540000915527344
2018-02-05,2.7939999103546143
2018-02-06,2.7679998874664307
2018-02-07,2.8440001010894775
2018-02-08,2.8510000705718994
2018-02-09,2.8289999961853027
2018-02-12,2.8570001125335693
2018-02-13,2.8399999141693115
2018-02-14,2.9130001068115234
2018-02-15,2.8910000324249268
2018-02-16,2.877000093460083
2018-02-20,2.8929998874664307
2018-02-21,2.943000078201294
2018-02-22,2.9170000553131104
2018-02-23,2.871000051498413
2018-02-26,2.8589999675750732
2018-02-27,2.9079999923706055
2018-02-28,2.868000030517578
2018-03-01,2.803999900817871
2018-03-02,2.8570001125335693
2018-03-05,2.88100004196167
2018-03-06,2.877000093460083
2018-03-07,2.882999897003174
2018-03-08,2.865999937057495
2018-03-09,2.8940000534057617
2018-03-12,2.869999885559082
2018-03-13,2.8480000495910645
2018-03-14,2.816999912261963
2018-03-15,2.8259999752044678
2018-03-16,2.8480000495910645
2018-03-19,2.8450000286102295
2018-03-20,2.878999948501587
2018-03-21,2.9070000648498535
2018-03-22,2.8320000171661377
2018-03-23,2.8299999237060547
2018-03-26,2.8429999351501465
2018-03-27,2.7860000133514404
2018-03-28,2.7750000953674316
2018-03-29,2.740999937057495
2018-04-02,2.7320001125335693
2018-04-03,2.7839999198913574
2018-04-04,2.7880001068115234
2018-04-05,2.8320000171661377
2018-04-06,2.7750000953674316
2018-04-09,2.7860000133514404
2018-04-10,2.796999931335449
2018-04-11,2.7899999618530273
2018-04-12,2.8340001106262207
2018-04-13,2.8289999961853027
2018-04-16,2.8320000171661377
2018-04-17,2.813999891281128
2018-04-18,2.867000102996826
2018-04-19,2.9140000343322754
2018-04-20,2.9509999752044678
2018-04-23,2.9730000495910645
2018-04-24,2.9830000400543213
2018-04-25,3.0239999294281006
2018-04-26,2.990000009536743
2018-04-27,2.9570000171661377
2018-04-30,2.936000108718872
2018-05-01,2.9760000705718994
2018-05-02,2.9639999866485596
2018-05-03,2.946000099182129
2018-05-04,2.944000005722046
2018-05-07,2.950000047683716
2018-05-08,2.9690001010894775
2018-05-09,3.003999948501587
2018-05-10,2.9709999561309814
2018-05-11,2.9709999561309814
2018-05-14,2.994999885559082
2018-05-15,3.0799999237060547
2018-05-16,3.0950000286102295
2018-05-17,3.1089999675750732
2018-05-18,3.066999912261963
2018-05-21,3.065000057220459
2018-05-22,3.065000057220459
2018-05-23,3.003000020980835
2018-05-24,2.9809999465942383
2018-05-25,2.930999994277954
2018-05-29,2.7679998874664307
2018-05-30,2.8420000076293945
2018-05-31,2.822000026702881
2018-06-01,2.8949999809265137
2018-06-04,2.937000036239624
2018-06-05,2.9189999103546143
2018-06-06,2.9749999046325684
2018-06-07,2.933000087738037
2018-06-08,2.937000036239624
2018-06-11,2.9570000171661377
2018-06-12,2.9570000171661377
2018-06-13,2.9769999980926514
2018-06-14,2.946000099182129
2018-06-15,2.9240000247955322
2018-06-18,2.9260001182556152
2018-06-19,2.8929998874664307
2018-06-20,2.927999973297119
2018-06-21,2.8970000743865967
2018-06-22,2.9000000953674316
2018-06-25,2.875
2018-06-26,2.880000114440918
2018-06-27,2.8269999027252197
2018-06-28,2.8469998836517334
2018-06-29,2.8489999771118164
2018-07-02,2.865999937057495
2018-07-03,2.8380000591278076
2018-07-05,2.8399999141693115
2018-07-06,2.8310000896453857
2018-07-09,2.859999895095825
2018-07-10,2.872999906539917
2018-07-11,2.8420000076293945
2018-07-12,2.8529999256134033
2018-07-13,2.8310000896453857
2018-07-16,2.8580000400543213
2018-07-17,2.864000082015991
2018-07-18,2.875
2018-07-19,2.8469998836517334
2018-07-20,2.8949999809265137
2018-07-23,2.9649999141693115
2018-07-24,2.9489998817443848
2018-07-25,2.936000108718872
